Id,coord1,coord2,Serol,Year,Month,Day,Week,Site,Region,MetaRegion,MetaRegionB,Sex,Age,UK_Date,Date_continuous
4837,-14.14146,-73.14015,0,2011,7,12,28,API140,Apurimac,South,South_b,M,A,12/07/2011,2011.583333
4839,-14.14146,-73.14015,1,2011,7,12,28,API140,Apurimac,South,South_b,M,A,12/07/2011,2011.583333
4840,-14.14146,-73.14015,1,2011,7,12,28,API140,Apurimac,South,South_b,M,A,12/07/2011,2011.583333
4841,-14.14146,-73.14015,1,2011,7,12,28,API140,Apurimac,South,South_b,F,A,12/07/2011,2011.583333
4842,-14.14146,-73.14015,0,2011,7,12,28,API140,Apurimac,South,South_b,M,A,12/07/2011,2011.583333
4843,-14.14146,-73.14015,0,2011,7,12,28,API140,Apurimac,South,South_b,M,A,12/07/2011,2011.583333
4844,-14.14146,-73.14015,0,2011,7,12,28,API140,Apurimac,South,South_b,M,A,12/07/2011,2011.583333
4845,-14.14146,-73.14015,0,2011,7,12,28,API140,Apurimac,South,South_b,M,A,12/07/2011,2011.583333
4846,-14.14146,-73.14015,1,2011,7,12,28,API140,Apurimac,South,South_b,M,A,12/07/2011,2011.583333
4847,-14.14146,-73.14015,0,2011,7,12,28,API140,Apurimac,South,South_b,F,A,12/07/2011,2011.583333
4848,-14.14146,-73.14015,1,2011,7,12,28,API140,Apurimac,South,South_b,F,A,12/07/2011,2011.583333
4849,-14.14146,-73.14015,0,2011,7,12,28,API140,Apurimac,South,South_b,M,A,12/07/2011,2011.583333
4850,-14.14146,-73.14015,0,2011,7,12,28,API140,Apurimac,South,South_b,F,A,12/07/2011,2011.583333
4482,-14.14146,-73.14015,1,2012,11,20,47,API140,Apurimac,South,South_b,F,A,20/11/2012,2012.916667
4483,-14.14146,-73.14015,1,2012,11,20,47,API140,Apurimac,South,South_b,M,A,20/11/2012,2012.916667
4842,-14.14146,-73.14015,0,2012,11,20,47,API140,Apurimac,South,South_b,M,A,20/11/2012,2012.916667
4846,-14.14146,-73.14015,0,2012,11,20,47,API140,Apurimac,South,South_b,M,A,20/11/2012,2012.916667
5695,-14.14146,-73.14015,1,2012,11,20,47,API140,Apurimac,South,South_b,M,A,20/11/2012,2012.916667
5696,-14.14146,-73.14015,1,2012,11,20,47,API140,Apurimac,South,South_b,M,A,20/11/2012,2012.916667
5697,-14.14146,-73.14015,1,2012,11,20,47,API140,Apurimac,South,South_b,M,A,20/11/2012,2012.916667
5699,-14.14146,-73.14015,0,2012,11,20,47,API140,Apurimac,South,South_b,M,J,20/11/2012,2012.916667
5700,-14.14146,-73.14015,1,2012,11,20,47,API140,Apurimac,South,South_b,F,A,20/11/2012,2012.916667
5701,-14.14146,-73.14015,0,2012,11,20,47,API140,Apurimac,South,South_b,F,A,20/11/2012,2012.916667
5702,-14.14146,-73.14015,0,2012,11,20,47,API140,Apurimac,South,South_b,F,A,20/11/2012,2012.916667
5703,-14.14146,-73.14015,1,2012,11,20,47,API140,Apurimac,South,South_b,F,A,20/11/2012,2012.916667
5704,-14.14146,-73.14015,0,2012,11,20,47,API140,Apurimac,South,South_b,M,J,20/11/2012,2012.916667
5707,-14.14146,-73.14015,1,2012,11,20,47,API140,Apurimac,South,South_b,M,A,20/11/2012,2012.916667
5708,-14.14146,-73.14015,0,2012,11,20,47,API140,Apurimac,South,South_b,M,A,20/11/2012,2012.916667
5709,-14.14146,-73.14015,0,2012,11,20,47,API140,Apurimac,South,South_b,F,SA,20/11/2012,2012.916667
5710,-14.14146,-73.14015,0,2012,11,20,47,API140,Apurimac,South,South_b,F,A,20/11/2012,2012.916667
5711,-14.14146,-73.14015,0,2012,11,20,47,API140,Apurimac,South,South_b,F,A,20/11/2012,2012.916667
5712,-14.14146,-73.14015,0,2012,11,20,47,API140,Apurimac,South,South_b,F,A,20/11/2012,2012.916667
5713,-14.14146,-73.14015,0,2012,11,20,47,API140,Apurimac,South,South_b,F,A,20/11/2012,2012.916667
5715,-14.14146,-73.14015,0,2012,11,20,47,API140,Apurimac,South,South_b,M,A,20/11/2012,2012.916667
4846,-14.14146,-73.14015,1,2013,3,11,11,API140,Apurimac,South,South_b,M,A,11/03/2013,2013.25
5706,-14.14146,-73.14015,1,2013,3,11,11,API140,Apurimac,South,South_b,M,A,11/03/2013,2013.25
5712,-14.14146,-73.14015,1,2013,3,11,11,API140,Apurimac,South,South_b,F,A,11/03/2013,2013.25
5772,-14.14146,-73.14015,0,2013,3,11,11,API140,Apurimac,South,South_b,M,SA,11/03/2013,2013.25
5773,-14.14146,-73.14015,0,2013,3,11,11,API140,Apurimac,South,South_b,F,SA,11/03/2013,2013.25
5774,-14.14146,-73.14015,0,2013,3,11,11,API140,Apurimac,South,South_b,M,J,11/03/2013,2013.25
5775,-14.14146,-73.14015,0,2013,3,11,11,API140,Apurimac,South,South_b,F,A,11/03/2013,2013.25
5776,-14.14146,-73.14015,1,2013,3,11,11,API140,Apurimac,South,South_b,M,A,11/03/2013,2013.25
5777,-14.14146,-73.14015,0,2013,3,11,11,API140,Apurimac,South,South_b,M,A,11/03/2013,2013.25
5778,-14.14146,-73.14015,1,2013,3,11,11,API140,Apurimac,South,South_b,F,SA,11/03/2013,2013.25
5779,-14.14146,-73.14015,1,2013,3,11,11,API140,Apurimac,South,South_b,F,SA,11/03/2013,2013.25
5780,-14.14146,-73.14015,1,2013,3,11,11,API140,Apurimac,South,South_b,F,A,11/03/2013,2013.25
5781,-14.14146,-73.14015,1,2013,3,11,11,API140,Apurimac,South,South_b,F,J,11/03/2013,2013.25
5782,-14.14146,-73.14015,0,2013,3,11,11,API140,Apurimac,South,South_b,M,A,11/03/2013,2013.25
5783,-14.14146,-73.14015,0,2013,3,11,11,API140,Apurimac,South,South_b,F,SA,11/03/2013,2013.25
5784,-14.14146,-73.14015,0,2013,3,11,11,API140,Apurimac,South,South_b,F,SA,11/03/2013,2013.25
5785,-14.14146,-73.14015,0,2013,3,11,11,API140,Apurimac,South,South_b,M,A,11/03/2013,2013.25
5786,-14.14146,-73.14015,0,2013,3,11,11,API140,Apurimac,South,South_b,F,J,11/03/2013,2013.25
5787,-14.14146,-73.14015,1,2013,3,11,11,API140,Apurimac,South,South_b,M,A,11/03/2013,2013.25
5788,-14.14146,-73.14015,1,2013,3,11,11,API140,Apurimac,South,South_b,M,SA,11/03/2013,2013.25
5789,-14.14146,-73.14015,0,2013,3,11,11,API140,Apurimac,South,South_b,F,J,11/03/2013,2013.25
5790,-14.14146,-73.14015,1,2013,3,11,11,API140,Apurimac,South,South_b,M,A,11/03/2013,2013.25
5791,-14.14146,-73.14015,0,2013,3,11,11,API140,Apurimac,South,South_b,F,SA,11/03/2013,2013.25
5792,-14.14146,-73.14015,0,2013,3,11,11,API140,Apurimac,South,South_b,M,J,11/03/2013,2013.25
AAF 72,-14.14146,-73.14015,0,2013,3,11,11,API140,Apurimac,South,South_b,F,A,11/03/2013,2013.25
6804,-14.14146,-73.14015,0,2014,5,28,22,API140,Apurimac,South,South_b,F,A,28/05/2014,2014.416667
6807,-14.14146,-73.14015,0,2014,5,28,22,API140,Apurimac,South,South_b,M,J,28/05/2014,2014.416667
6808,-14.14146,-73.14015,0,2014,5,28,22,API140,Apurimac,South,South_b,F,A,28/05/2014,2014.416667
6810,-14.14146,-73.14015,0,2014,5,28,22,API140,Apurimac,South,South_b,M,SA,28/05/2014,2014.416667
6811,-14.14146,-73.14015,1,2014,5,28,22,API140,Apurimac,South,South_b,F,SA,28/05/2014,2014.416667
6812,-14.14146,-73.14015,1,2014,5,28,22,API140,Apurimac,South,South_b,F,SA,28/05/2014,2014.416667
6813,-14.14146,-73.14015,0,2014,5,28,22,API140,Apurimac,South,South_b,F,A,28/05/2014,2014.416667
6814,-14.14146,-73.14015,0,2014,5,28,22,API140,Apurimac,South,South_b,F,A,28/05/2014,2014.416667
6815,-14.14146,-73.14015,0,2014,5,28,22,API140,Apurimac,South,South_b,F,J,28/05/2014,2014.416667
6816,-14.14146,-73.14015,0,2014,5,28,22,API140,Apurimac,South,South_b,F,SA,28/05/2014,2014.416667
6821,-14.14146,-73.14015,0,2014,5,28,22,API140,Apurimac,South,South_b,M,SA,28/05/2014,2014.416667
6824,-14.14146,-73.14015,0,2014,5,28,22,API140,Apurimac,South,South_b,F,A,28/05/2014,2014.416667
6825,-14.14146,-73.14015,0,2014,5,28,22,API140,Apurimac,South,South_b,F,A,28/05/2014,2014.416667
6829,-14.14146,-73.14015,1,2014,5,28,22,API140,Apurimac,South,South_b,F,A,28/05/2014,2014.416667
6830,-14.14146,-73.14015,0,2014,5,28,22,API140,Apurimac,South,South_b,M,A,28/05/2014,2014.416667
6833,-14.14146,-73.14015,1,2014,5,28,22,API140,Apurimac,South,South_b,M,A,28/05/2014,2014.416667
6835,-14.14146,-73.14015,0,2014,5,28,22,API140,Apurimac,South,South_b,F,A,28/05/2014,2014.416667
6837,-14.14146,-73.14015,1,2014,5,28,22,API140,Apurimac,South,South_b,F,A,28/05/2014,2014.416667
5774,-14.14146,-73.14015,0,2014,12,3,49,API140,Apurimac,South,South_b,M,A,03/12/2014,2015
5783,-14.14146,-73.14015,0,2014,12,3,49,API140,Apurimac,South,South_b,F,A,03/12/2014,2015
6806,-14.14146,-73.14015,1,2014,12,3,49,API140,Apurimac,South,South_b,F,A,03/12/2014,2015
6825,-14.14146,-73.14015,1,2014,12,3,49,API140,Apurimac,South,South_b,F,A,03/12/2014,2015
7137,-14.14146,-73.14015,0,2014,12,3,49,API140,Apurimac,South,South_b,M,A,03/12/2014,2015
7140,-14.14146,-73.14015,0,2014,12,3,49,API140,Apurimac,South,South_b,F,A,03/12/2014,2015
7142,-14.14146,-73.14015,0,2014,12,3,49,API140,Apurimac,South,South_b,F,A,03/12/2014,2015
7146,-14.14146,-73.14015,0,2014,12,3,49,API140,Apurimac,South,South_b,M,A,03/12/2014,2015
7147,-14.14146,-73.14015,0,2014,12,3,49,API140,Apurimac,South,South_b,F,A,03/12/2014,2015
7148,-14.14146,-73.14015,0,2014,12,3,49,API140,Apurimac,South,South_b,M,A,03/12/2014,2015
7155,-14.14146,-73.14015,0,2014,12,3,49,API140,Apurimac,South,South_b,M,A,03/12/2014,2015
7156,-14.14146,-73.14015,0,2014,12,3,49,API140,Apurimac,South,South_b,F,A,03/12/2014,2015
7157,-14.14146,-73.14015,0,2014,12,3,49,API140,Apurimac,South,South_b,F,A,03/12/2014,2015
7158,-14.14146,-73.14015,0,2014,12,3,49,API140,Apurimac,South,South_b,F,A,03/12/2014,2015
4837,-14.14146,-73.14015,0,2015,8,18,33,API140,Apurimac,South,South_b,M,A,18/08/2015,2015.666667
4842,-14.14146,-73.14015,0,2015,8,18,33,API140,Apurimac,South,South_b,M,A,18/08/2015,2015.666667
4845,-14.14146,-73.14015,0,2015,8,18,33,API140,Apurimac,South,South_b,M,A,18/08/2015,2015.666667
5715,-14.14146,-73.14015,0,2015,8,18,33,API140,Apurimac,South,South_b,M,A,18/08/2015,2015.666667
5780,-14.14146,-73.14015,1,2015,8,18,33,API140,Apurimac,South,South_b,F,A,18/08/2015,2015.666667
7563,-14.14146,-73.14015,0,2015,8,18,33,API140,Apurimac,South,South_b,M,A,18/08/2015,2015.666667
7564,-14.14146,-73.14015,0,2015,8,18,33,API140,Apurimac,South,South_b,F,A,18/08/2015,2015.666667
7565,-14.14146,-73.14015,0,2015,8,18,33,API140,Apurimac,South,South_b,F,SA,18/08/2015,2015.666667
7566,-14.14146,-73.14015,0,2015,8,18,33,API140,Apurimac,South,South_b,M,A,18/08/2015,2015.666667
7567,-14.14146,-73.14015,0,2015,8,18,33,API140,Apurimac,South,South_b,F,A,18/08/2015,2015.666667
7568,-14.14146,-73.14015,0,2015,8,18,33,API140,Apurimac,South,South_b,F,A,18/08/2015,2015.666667
7569,-14.14146,-73.14015,0,2015,8,18,33,API140,Apurimac,South,South_b,F,A,18/08/2015,2015.666667
7570,-14.14146,-73.14015,0,2015,8,18,33,API140,Apurimac,South,South_b,M,J,18/08/2015,2015.666667
7571,-14.14146,-73.14015,0,2015,8,18,33,API140,Apurimac,South,South_b,M,A,18/08/2015,2015.666667
7572,-14.14146,-73.14015,0,2015,8,18,33,API140,Apurimac,South,South_b,F,A,18/08/2015,2015.666667
7573,-14.14146,-73.14015,0,2015,8,18,33,API140,Apurimac,South,South_b,F,A,18/08/2015,2015.666667
7574,-14.14146,-73.14015,1,2015,8,18,33,API140,Apurimac,South,South_b,M,A,18/08/2015,2015.666667
7575,-14.14146,-73.14015,0,2015,8,18,33,API140,Apurimac,South,South_b,M,A,18/08/2015,2015.666667
7576,-14.14146,-73.14015,0,2015,8,18,33,API140,Apurimac,South,South_b,M,A,18/08/2015,2015.666667
7577,-14.14146,-73.14015,0,2015,8,18,33,API140,Apurimac,South,South_b,F,J,18/08/2015,2015.666667
7578,-14.14146,-73.14015,0,2015,8,18,33,API140,Apurimac,South,South_b,F,A,18/08/2015,2015.666667
7579,-14.14146,-73.14015,0,2015,8,18,33,API140,Apurimac,South,South_b,F,J,18/08/2015,2015.666667
7580,-14.14146,-73.14015,0,2015,8,18,33,API140,Apurimac,South,South_b,F,SA,18/08/2015,2015.666667
7581,-14.14146,-73.14015,0,2015,8,18,33,API140,Apurimac,South,South_b,F,SA,18/08/2015,2015.666667
7582,-14.14146,-73.14015,0,2015,8,18,33,API140,Apurimac,South,South_b,M,J,18/08/2015,2015.666667
7583,-14.14146,-73.14015,0,2015,8,18,33,API140,Apurimac,South,South_b,F,A,18/08/2015,2015.666667
7566,-14.14146,-73.14015,1,2017,6,15,24,API140,Apurimac,South,South_b,M,A,15/06/2017,2017.5
9243,-14.14146,-73.14015,1,2017,6,16,24,API140,Apurimac,South,South_b,M,A,16/06/2017,2017.5
9520,-14.14146,-73.14015,1,2017,6,15,24,API140,Apurimac,South,South_b,M,A,15/06/2017,2017.5
9521,-14.14146,-73.14015,1,2017,6,15,24,API140,Apurimac,South,South_b,M,A,15/06/2017,2017.5
9243,-14.14146,-73.14015,1,2017,12,5,49,API140,Apurimac,South,South_b,M,A,05/12/2017,2018
9876,-14.14146,-73.14015,0,2017,12,5,49,API140,Apurimac,South,South_b,M,A,05/12/2017,2018
3063,-13.65346,-72.91623,1,2009,5,26,22,API13,Apurimac,South,South_b,F,A,26/05/2009,2009.416667
3073,-13.65346,-72.91623,1,2009,5,26,22,API13,Apurimac,South,South_b,M,A,26/05/2009,2009.416667
3075,-13.65346,-72.91623,1,2009,5,26,22,API13,Apurimac,South,South_b,F,A,26/05/2009,2009.416667
3076,-13.65346,-72.91623,1,2009,5,26,22,API13,Apurimac,South,South_b,M,A,26/05/2009,2009.416667
3077,-13.65346,-72.91623,1,2009,5,26,22,API13,Apurimac,South,South_b,F,A,26/05/2009,2009.416667
3079,-13.65346,-72.91623,1,2009,5,26,22,API13,Apurimac,South,South_b,F,A,26/05/2009,2009.416667
3080,-13.65346,-72.91623,0,2009,5,26,22,API13,Apurimac,South,South_b,M,A,26/05/2009,2009.416667
3084,-13.65346,-72.91623,0,2009,5,26,22,API13,Apurimac,South,South_b,M,A,26/05/2009,2009.416667
3085,-13.65346,-72.91623,1,2009,5,26,22,API13,Apurimac,South,South_b,F,A,26/05/2009,2009.416667
3086,-13.65346,-72.91623,1,2009,5,26,22,API13,Apurimac,South,South_b,F,A,26/05/2009,2009.416667
3087,-13.65346,-72.91623,0,2009,5,26,22,API13,Apurimac,South,South_b,M,SA,26/05/2009,2009.416667
3088,-13.65346,-72.91623,1,2009,5,26,22,API13,Apurimac,South,South_b,F,A,26/05/2009,2009.416667
3090,-13.65346,-72.91623,1,2009,5,26,22,API13,Apurimac,South,South_b,F,A,26/05/2009,2009.416667
3091,-13.65346,-72.91623,0,2009,5,26,22,API13,Apurimac,South,South_b,M,A,26/05/2009,2009.416667
3092,-13.65346,-72.91623,0,2009,5,26,22,API13,Apurimac,South,South_b,M,A,26/05/2009,2009.416667
3094,-13.65346,-72.91623,1,2009,5,26,22,API13,Apurimac,South,South_b,F,A,26/05/2009,2009.416667
3506,-13.65346,-72.91623,1,2009,5,27,22,API13,Apurimac,South,South_b,F,A,27/05/2009,2009.416667
3511,-13.65346,-72.91623,0,2009,5,27,22,API13,Apurimac,South,South_b,F,A,27/05/2009,2009.416667
3514,-13.65346,-72.91623,1,2009,5,27,22,API13,Apurimac,South,South_b,F,A,27/05/2009,2009.416667
3515,-13.65346,-72.91623,0,2009,5,27,22,API13,Apurimac,South,South_b,F,A,27/05/2009,2009.416667
3517,-13.65346,-72.91623,1,2009,5,27,22,API13,Apurimac,South,South_b,F,A,27/05/2009,2009.416667
3518,-13.65346,-72.91623,1,2009,5,27,22,API13,Apurimac,South,South_b,M,A,27/05/2009,2009.416667
3521,-13.65346,-72.91623,0,2009,5,27,22,API13,Apurimac,South,South_b,F,SA,27/05/2009,2009.416667
3533,-13.65346,-72.91623,1,2009,5,27,22,API13,Apurimac,South,South_b,F,A,27/05/2009,2009.416667
3534,-13.65346,-72.91623,1,2009,5,27,22,API13,Apurimac,South,South_b,F,A,27/05/2009,2009.416667
3535,-13.65346,-72.91623,1,2009,5,27,22,API13,Apurimac,South,South_b,M,A,27/05/2009,2009.416667
3536,-13.65346,-72.91623,0,2009,5,27,22,API13,Apurimac,South,South_b,M,A,27/05/2009,2009.416667
3537,-13.65346,-72.91623,1,2009,5,27,22,API13,Apurimac,South,South_b,F,A,27/05/2009,2009.416667
3538,-13.65346,-72.91623,0,2009,5,27,22,API13,Apurimac,South,South_b,M,A,27/05/2009,2009.416667
3539,-13.65346,-72.91623,1,2009,5,27,22,API13,Apurimac,South,South_b,M,A,27/05/2009,2009.416667
3541,-13.65346,-72.91623,1,2009,5,27,22,API13,Apurimac,South,South_b,F,A,27/05/2009,2009.416667
3989,-13.65346,-72.91623,0,2009,5,28,22,API13,Apurimac,South,South_b,M,SA,28/05/2009,2009.416667
3992,-13.65346,-72.91623,0,2009,5,28,22,API13,Apurimac,South,South_b,M,A,28/05/2009,2009.416667
3993,-13.65346,-72.91623,1,2009,5,28,22,API13,Apurimac,South,South_b,F,A,28/05/2009,2009.416667
3994,-13.65346,-72.91623,0,2009,5,28,22,API13,Apurimac,South,South_b,M,SA,28/05/2009,2009.416667
3996,-13.65346,-72.91623,1,2009,5,28,22,API13,Apurimac,South,South_b,F,A,28/05/2009,2009.416667
3997,-13.65346,-72.91623,1,2009,5,28,22,API13,Apurimac,South,South_b,F,A,28/05/2009,2009.416667
3998,-13.65346,-72.91623,1,2009,5,28,22,API13,Apurimac,South,South_b,F,A,28/05/2009,2009.416667
4400,-13.65346,-72.91623,0,2010,9,6,36,API13,Apurimac,South,South_b,F,A,06/09/2010,2010.75
4452,-13.65346,-72.91623,0,2010,9,6,36,API13,Apurimac,South,South_b,F,A,06/09/2010,2010.75
4453,-13.65346,-72.91623,0,2010,9,6,36,API13,Apurimac,South,South_b,M,A,06/09/2010,2010.75
4454,-13.65346,-72.91623,0,2010,9,6,36,API13,Apurimac,South,South_b,M,A,06/09/2010,2010.75
4455,-13.65346,-72.91623,1,2010,9,6,36,API13,Apurimac,South,South_b,M,A,06/09/2010,2010.75
4457,-13.65346,-72.91623,0,2010,9,6,36,API13,Apurimac,South,South_b,M,A,06/09/2010,2010.75
4458,-13.65346,-72.91623,1,2010,9,6,36,API13,Apurimac,South,South_b,M,A,06/09/2010,2010.75
4459,-13.65346,-72.91623,1,2010,9,7,36,API13,Apurimac,South,South_b,F,A,07/09/2010,2010.75
4460,-13.65346,-72.91623,1,2010,9,8,36,API13,Apurimac,South,South_b,M,A,08/09/2010,2010.75
4461,-13.65346,-72.91623,1,2010,9,8,36,API13,Apurimac,South,South_b,M,A,08/09/2010,2010.75
4451,-13.65346,-72.91623,0,2011,7,9,28,API13,Apurimac,South,South_b,M,A,09/07/2011,2011.583333
4819,-13.65346,-72.91623,1,2011,7,9,28,API13,Apurimac,South,South_b,F,A,09/07/2011,2011.583333
4820,-13.65346,-72.91623,0,2011,7,9,28,API13,Apurimac,South,South_b,F,A,09/07/2011,2011.583333
4821,-13.65346,-72.91623,0,2011,7,9,28,API13,Apurimac,South,South_b,F,A,09/07/2011,2011.583333
4822,-13.65346,-72.91623,1,2011,7,9,28,API13,Apurimac,South,South_b,M,A,09/07/2011,2011.583333
4400,-13.65346,-72.91623,1,2011,7,10,28,API13,Apurimac,South,South_b,F,A,10/07/2011,2011.583333
4459,-13.65346,-72.91623,1,2011,7,10,28,API13,Apurimac,South,South_b,F,A,10/07/2011,2011.583333
4823,-13.65346,-72.91623,1,2011,7,10,28,API13,Apurimac,South,South_b,F,A,10/07/2011,2011.583333
4824,-13.65346,-72.91623,1,2011,7,10,28,API13,Apurimac,South,South_b,F,A,10/07/2011,2011.583333
4825,-13.65346,-72.91623,1,2011,7,11,28,API13,Apurimac,South,South_b,F,A,11/07/2011,2011.583333
4461,-13.65346,-72.91623,1,2012,9,19,38,API13,Apurimac,South,South_b,M,A,19/09/2012,2012.75
5462,-13.65346,-72.91623,1,2012,9,19,38,API13,Apurimac,South,South_b,M,A,19/09/2012,2012.75
5463,-13.65346,-72.91623,1,2012,9,19,38,API13,Apurimac,South,South_b,M,A,19/09/2012,2012.75
5469,-13.65346,-72.91623,0,2012,9,19,38,API13,Apurimac,South,South_b,M,A,19/09/2012,2012.75
5470,-13.65346,-72.91623,0,2012,9,19,38,API13,Apurimac,South,South_b,F,A,19/09/2012,2012.75
5471,-13.65346,-72.91623,1,2012,9,19,38,API13,Apurimac,South,South_b,M,A,19/09/2012,2012.75
5472,-13.65346,-72.91623,1,2012,9,19,38,API13,Apurimac,South,South_b,M,A,19/09/2012,2012.75
4822,-13.65346,-72.91623,1,2012,9,20,38,API13,Apurimac,South,South_b,M,A,20/09/2012,2012.75
5473,-13.65346,-72.91623,1,2012,9,20,38,API13,Apurimac,South,South_b,M,A,20/09/2012,2012.75
5475,-13.65346,-72.91623,1,2012,9,20,38,API13,Apurimac,South,South_b,M,SA,20/09/2012,2012.75
5476,-13.65346,-72.91623,0,2012,9,20,38,API13,Apurimac,South,South_b,M,A,20/09/2012,2012.75
5685,-13.65346,-72.91623,1,2012,11,19,47,API13,Apurimac,South,South_b,M,A,19/11/2012,2012.916667
5687,-13.65346,-72.91623,1,2012,11,19,47,API13,Apurimac,South,South_b,M,A,19/11/2012,2012.916667
5689,-13.65346,-72.91623,1,2012,11,19,47,API13,Apurimac,South,South_b,F,A,19/11/2012,2012.916667
5690,-13.65346,-72.91623,1,2012,11,19,47,API13,Apurimac,South,South_b,F,A,19/11/2012,2012.916667
5691,-13.65346,-72.91623,1,2012,11,19,47,API13,Apurimac,South,South_b,M,A,19/11/2012,2012.916667
5692,-13.65346,-72.91623,1,2012,11,19,47,API13,Apurimac,South,South_b,F,A,19/11/2012,2012.916667
5693,-13.65346,-72.91623,1,2012,11,19,47,API13,Apurimac,South,South_b,M,A,19/11/2012,2012.916667
5694,-13.65346,-72.91623,0,2012,11,19,47,API13,Apurimac,South,South_b,M,A,19/11/2012,2012.916667
5717,-13.65346,-72.91623,1,2012,11,20,47,API13,Apurimac,South,South_b,M,A,20/11/2012,2012.916667
5718,-13.65346,-72.91623,1,2012,11,20,47,API13,Apurimac,South,South_b,F,A,20/11/2012,2012.916667
5467,-13.65346,-72.91623,0,2013,3,9,10,API13,Apurimac,South,South_b,M,A,09/03/2013,2013.25
5771,-13.65346,-72.91623,0,2013,3,9,10,API13,Apurimac,South,South_b,M,A,09/03/2013,2013.25
5685,-13.65346,-72.91623,1,2013,8,7,32,API13,Apurimac,South,South_b,M,A,07/08/2013,2013.666667
5691,-13.65346,-72.91623,1,2013,8,7,32,API13,Apurimac,South,South_b,M,A,07/08/2013,2013.666667
5943,-13.65346,-72.91623,0,2013,8,7,32,API13,Apurimac,South,South_b,M,A,07/08/2013,2013.666667
5945,-13.65346,-72.91623,1,2013,8,7,32,API13,Apurimac,South,South_b,F,A,07/08/2013,2013.666667
5946,-13.65346,-72.91623,0,2013,8,7,32,API13,Apurimac,South,South_b,F,A,07/08/2013,2013.666667
5947,-13.65346,-72.91623,0,2013,8,7,32,API13,Apurimac,South,South_b,M,A,07/08/2013,2013.666667
5948,-13.65346,-72.91623,1,2013,8,7,32,API13,Apurimac,South,South_b,M,A,07/08/2013,2013.666667
5949,-13.65346,-72.91623,1,2013,8,7,32,API13,Apurimac,South,South_b,M,SA,07/08/2013,2013.666667
5950,-13.65346,-72.91623,0,2013,8,7,32,API13,Apurimac,South,South_b,M,SA,07/08/2013,2013.666667
5951,-13.65346,-72.91623,0,2013,8,7,32,API13,Apurimac,South,South_b,F,A,07/08/2013,2013.666667
5467,-13.65346,-72.91623,1,2013,8,8,32,API13,Apurimac,South,South_b,M,A,08/08/2013,2013.666667
5952,-13.65346,-72.91623,1,2013,8,8,32,API13,Apurimac,South,South_b,M,A,08/08/2013,2013.666667
5953,-13.65346,-72.91623,0,2013,8,8,32,API13,Apurimac,South,South_b,M,A,08/08/2013,2013.666667
5693,-13.65346,-72.91623,0,2013,8,9,32,API13,Apurimac,South,South_b,M,A,09/08/2013,2013.666667
5954,-13.65346,-72.91623,1,2013,8,9,32,API13,Apurimac,South,South_b,F,A,09/08/2013,2013.666667
5955,-13.65346,-72.91623,0,2013,8,9,32,API13,Apurimac,South,South_b,F,A,09/08/2013,2013.666667
6798,-13.65346,-72.91623,0,2014,5,26,22,API13,Apurimac,South,South_b,M,SA,26/05/2014,2014.416667
6800,-13.65346,-72.91623,0,2014,5,26,22,API13,Apurimac,South,South_b,M,A,26/05/2014,2014.416667
6801,-13.65346,-72.91623,0,2014,5,26,22,API13,Apurimac,South,South_b,F,A,26/05/2014,2014.416667
6803,-13.65346,-72.91623,0,2014,5,26,22,API13,Apurimac,South,South_b,M,SA,26/05/2014,2014.416667
6840,-13.65346,-72.91623,1,2014,5,30,22,API13,Apurimac,South,South_b,M,A,30/05/2014,2014.416667
6841,-13.65346,-72.91623,1,2014,5,30,22,API13,Apurimac,South,South_b,F,SA,30/05/2014,2014.416667
6843,-13.65346,-72.91623,1,2014,5,30,22,API13,Apurimac,South,South_b,F,A,30/05/2014,2014.416667
7121,-13.65346,-72.91623,1,2014,11,29,48,API13,Apurimac,South,South_b,F,SA,29/11/2014,2014.916667
7122,-13.65346,-72.91623,0,2014,11,29,48,API13,Apurimac,South,South_b,M,A,29/11/2014,2014.916667
7123,-13.65346,-72.91623,1,2014,11,29,48,API13,Apurimac,South,South_b,F,A,29/11/2014,2014.916667
7124,-13.65346,-72.91623,1,2014,11,29,48,API13,Apurimac,South,South_b,M,A,29/11/2014,2014.916667
7125,-13.65346,-72.91623,1,2014,11,30,48,API13,Apurimac,South,South_b,M,A,30/11/2014,2014.916667
7126,-13.65346,-72.91623,0,2014,11,30,48,API13,Apurimac,South,South_b,M,A,30/11/2014,2014.916667
7127,-13.65346,-72.91623,0,2014,11,30,48,API13,Apurimac,South,South_b,M,A,30/11/2014,2014.916667
7128,-13.65346,-72.91623,1,2014,11,30,48,API13,Apurimac,South,South_b,M,A,30/11/2014,2014.916667
7129,-13.65346,-72.91623,0,2014,11,30,48,API13,Apurimac,South,South_b,M,A,30/11/2014,2014.916667
7130,-13.65346,-72.91623,1,2014,11,30,48,API13,Apurimac,South,South_b,M,A,30/11/2014,2014.916667
